text,label,length
" From A Window
Late yesterday night I saw the light

Shine from a window

And as I looked again your face came into sight

I couldn`t walk on intel you`d gone

From your window (from your window yeah)

I had to make you mine, I knew you were the one.



Oh I would be glad just to have a love like that

(To have a love like that)

Oh I would be true and I`d live my life for you.

So meet me tonight just where the light

Shines from a window (from a window yeah)

And as I take your hand say that you`ll be mine tonight.

Oh I would be glad just to have a love like that

(To have a love like that)

Oh I would be true and I`d live my life for you.

So meet me tonight just where the light

Shines from a window (from a window yeah)

And as I take your hand say that you`ll be mine tonight.

From a window, yeah.  ",beatles,641
" Rain
If the rain comes they run and hide their heads.

They might as well be dead,

If the rain comes, if the rain comes.

When the sun shines they slip into the shade,

And sip their lemonade,

When the sun shines, when the sun shines.

Rain, I don't mind,

Shine, the weather's fine.

I can show you that when it starts to rain,

Everything's the same,

I can show you, I can show you.

Rain, I don't mind,

Shine, the weather's fine.

Can you hear me that when it rains and shines,

It's just a state of mind,

Can you hear me, can you hear me?

  ",beatles,641
" Ticket To Ride
I think I'm gonna be sad,

I think it's today, yeah.

The girl that's driving me mad

Is going away.



She's got a ticket to ride,

She's got a ticket to ride,

She's got a ticket to ride,

But she don't care.



She said that living with me

Was bringing her down yeah.

She would never be free

When I was around.



She's got a ticket to ride,

She's got a ticket to ride,

She's got a ticket to ride,

But she don't care.



I don't know why she's ridin' so high,

She ought to think twice,

She ought to do right by me.

Before she gets to saying goodbye,

She ought to think twice,

She ought to do right by me.



I think I'm gonna be sad,

I think it's today yeah.

The girl that's driving me mad

Is going away, yeah.



She's got a ticket to ride,

She's got a ticket to ride,

She's got a ticket to ride,

But she don't care.



I don't know why she's ridin' so high,

She ought to think twice,

She ought to do right by me.

Before she gets to saying goodbye,

She ought to think twice,

She ought to do right by me

.

She said that living with me,

Was bringing her down, yeah.

She would never be free

When I was around.



Ah, she's got a ticket to ride,

She's got a ticket to ride,

She's got a ticket to ride,

But she don't care.



My baby don't care, my baby don't care.

My baby don't care, my baby don't care.

My baby don't care.  ",beatles,641
" Day Tripper
Got a good reason

for taking the easy way out

Got a good reason

for taking the easy way out now

She was a day tripper

One way ticket, yeah

It took me so long to find out

and I found out



She's a big teaser

She took me half the way there

She's a big teaser

She took me half the way there, now

She was a day tripper

One way ticket, yeah

It took me so long to find out

and I found out

Ah, ah, ah, ah, ah, ah



Tried to please her

She only played one night stand

Tried to please her

She only played one night stand, now

She was a day tripper

Sunday driver, yeah

It took me so long to find out

and I found out



Day tripper, day tripper, yeah  ",beatles,641
" Lonesome Tears In My Eyes
Oh baby baby baby

Blues and sorrow

And I love you tomorrow

Just suit you just fine

Oh baby baby baby

Blues and sorrow

And I love you tomorrow

Just suit you just fine 

I can`t forget that you told me

So many promising lies

How must I forget these

Lonesome tears in my eyes?

You`ve broken my heart

Gonna do it again

And I can`t forget

The spell that I`m in

Can`t forget that you told me

So many promising lies

I`m a-trying to forget these

Lonesome tears in my eyes

You`ve broken my heart

Gonna do it again

I can`t forget

The spell that I`m in

I can`t forget that you told me

So many promising lies

I`m a-trying to forget these

Lonesome tears in my eyes

Oh baby baby baby

Blues and sorrow

And I love you tomorrow

It`ll suit you just fine

Oh baby baby baby

Blues and sorrow

I love you tomorrow

Just suit you just fine

I can`t forget that you told me

So many promising lies

I`m a-trying to forget these

Lonesome tears in my eyes  ",beatles,641
" Real Love
All my little plans and schemes

Lost like some forgotten dreams

Seems that all I really was doing

Was waiting for you 

Just like little girls and boys

Playing with their little toys

Seems like all they really were doing

Was waiting for love

Don`t need to be alone

No need to be alone

It`s real love, it`s real

Yes it`s real love, it`s real

From this moment on I know

Exactly where my life will go

Seems that all I really was doing

Was waiting for love

Don`t need to be afraid

No need to be afraid

It`s real love, it`s real

Yes it`s real love, it`s real

Thought I`d been in love before

But in my heart, I wanted more

Seems like all I really was doing

Was waiting for you

Don`t need to be alone

Don`t need to be alone

It`s real love, it`s real

It`s real love, it`s real

Yes it`s real love, it`s real

It`s real love, it`s real

Yes it`s real love, it`s real

It`s real love, it`s real

Yes it`s real love, it`s real

It`s real love, it`s real  ",beatles,641
" Run For Your Life
Well I`d rather see you dead, little girl 

Than to be with another man 

You better keep your head, little girl 

Of I won`t know where I am 

You better run for your life if you can, little girl 

Hide your head in the sand little girl 

Catch you with another man 

That`s the end`a little girl 

Well I know that I`m a wicked guy 

And I was born with a jealous mind 

And I can`t spend my whole life 

Trying just to make you toe the line 

You better run for your life if you can, little girl 

Hide your head in the sand little girl 

Catch you with another man 

That`s the end`a little girl 

Let this be a sermon 

I mean everything I`ve said 

Baby, I`m determined 

And I`d rather see you dead 

You better run for your life if you can, little girl 

Hide your head in the sand little girl 

Catch you with another man 

That`s the end`a little girl 

I`d rather see you dead, little girl 

Than to be with another man 

You better keep your head, little girl 

Of I won`t know where I am 

You better run for your life if you can, little girl 

Hide your head in the sand little girl 

Catch you with another man 

That`s the end`a little girl 

Na, na, na 

Na, na, na 

Na, na, na 

Na, na, na   ",beatles,641
" Doctor Robert
Ring my friend I said you'd call Doctor Robert,

Day or night he'll be there anytime at all,

Doctor Robert,



Doctor Robert, you're a new and better man,

He helps you to understand,

He does ev'rything he can, Doctor Robert.



If you are down he'll pick you up, Doctor Robert,

Take a drink from his special cup, Doctor Robert,



Doctor Robert, he's a man you must believe,

Helping ev'ry one in need,

No-one can succeed like Doctor Robert.



Well, well, well, you're feeling fine,

Well, well, well, he'll make you, Doctor Robert.



My friend works with the National Health,

Doctor Robert,

Don't pay money just to see yourself with

Doctor Robert,



Doctor Robert, you're a new and better man,

He helps you to understand,

He does ev'rything he can, Doctor Robert.



Well, well, well, you're feeling fine,

Well, well, well, he'll make you Doctor Robert.

Ring my friend I said you'd call

Doctor Robert.  ",beatles,641
" Piggies
Have you seen the little piggies 

Crawling in the dirt 

And for all the little piggies 

Life is getting worse 

Always having dirt to play around in. 

Have you seen the bigger piggies 

In their starched white shirts 

You will find the bigger piggies 

Stirring up the dirt 

Always have clean shirts to play around in. 

In their styes with all their backing 

They don`t care what goes on around 

In their eyes there`s something lacking 

What they need`s a damn good whacking. 

Everywhere there`s lots of piggies 

Living piggy lives 

You can see them out for dinner 

With their piggy wives 

Clutching forks and knives to eat their bacon.   ",beatles,641
" Soldier Of Love
Lay down your arms (Soldier of love)

And surrender to me (Sha la, la)

Lay down your arms (Soldier of love)

And love me peacefully (Sha la, la) yeah (Sha la la)

Use your arms for loving me

Baby, that`s the way it`s gotta be (Ooh) 

There ain`t no reason for you to declare

War on the one that loves you so

So forget the other boys because my love is real

Come off your battlefield

Lay down your arms (Soldier of love)

And love me peacefully (Sha la, la)

Lay down your arms (Soldier of love)

And love me tenderly (Sha la, la) yeah (Sha la la)

Use your arms to hold me tight

Baby, I don`t wanna fight no more (Ooh)

The weapons you`re using are hurtin` me bad

But someday you`re gonna see

That my love for you baby, is the truest you`ve ever had

A Soldier of Love, that`s hard to be

Lay down your arms (Soldier of love)

And love me peacefully (Sha la, la)

Lay down your arms (Soldier of love)

And surrender to me (Sha la, la) yeah (Sha la la)

Use your arms to squeeze and please `cause I`m the one that loves you 

so

(Yeah, soldier of love) Baby, lay down your arms

(Yeah, soldier of love) Baby, lay down your arms

(Yeah, yeah) ...  ",beatles,641
" Flying
instrumental  ",beatles,641
" Taxman (Take 11)
(take 11)

[1,2,3,4, 1,2...

1,2,3,4]

Let me tell you how it will be

There`s one for you, nineteen for me

`Cause I`m the taxman, yeah I`m the taxman

Should five per cent appear too small

Be thankful I don`t take it all

`Cause I`m the taxman, yeah I`m the taxman

If you drive a car, (Car) I`ll tax the street

If you try to sit, (Sit) I`ll tax your seat

If you get too cold, (Cold) I`ll tax the heat

If you take a walk, (Walk) I`ll tax your feet, taxman

`Cause I`m the taxman, yeah I`m the taxman

Don`t ask me what I want it for

(Anybody got a bit of money?

Anybody got a bit of money?

Anybody got a bit of money?)

If you don`t want to pay some more

(Anybody got a bit of money?

Anybody got a bit of money?

Anybody got a bit of money?)

`Cause I`m the taxman, yeah I`m the taxman

Now my advice for those who die, taxman

Declare the pennies on your eyes, taxman

`Cause I`m the taxman, yeah, I`m the taxman

And you`re working for no one but me, taxman  ",beatles,641
" Everybody's Trying To Be My Baby
Well they took some honey from the tree, 

Dressed it up and they called it me. 

Everybody`s trying to be my baby, 

Everybody`s trying to be my baby, 

Everybody`s trying to be my baby now. 

Woke up last night, half past four, 

Wicked woman knocking at my door. 

Went out last night, I didn`t stay late, 

Called her home, had a nice teen date.   ",beatles,641
" Two Of Us
[I dig a Pygmy by Charles Hawtrey and the Deaf Aids... 

Phase One in which Doris gets her oats.] 

Two of us riding nowhere 

Spending someone`s 

Hard earned pay 

Two of us Sunday driving 

Not arriving 

On our way back home 

We`re on our way home 

We`re on our way home 

We`re going home 

Two of us sending postcards 

Writing letters 

On my wall 

You and me burning matches 

Lifting latches 

On our way back home 

We`re on our way home 

We`re on our way home 

We`re going home 

You and I have memories 

Longer than the road that stretches out ahead 

Two of us wearing raincoats 

Standing so low 

In the sun 

You and me chasing paper 

Getting nowhere 

On our way back home 

We`re on our way home 

We`re on our way home 

We`re going home 

You and I have memories 

Longer than the road that stretches out ahead 

Two of us wearing raincoats 

Standing so low 

In the sun 

You and me chasing paper 

Getting nowhere 

On our way back home 

We`re on our way home 

We`re on our way home 

We`re going home 

We`re going home 

Better believe it   ",beatles,641
" With A Little Help From My Friends
What would you do if I sang out of tune

Would you stand up and walk out on me

Lend me your ears and I'll sing you a song

And I'll try not to sing out of key



Oh, I get by with a little help from my friends

Mm, I get high with a little help from my friends

Oh, I'm gonna try with a little help from my friends



What do I do when my love is away

(Does it worry you to be alone)

How do I feel by the end of the day

(Are you sad because you're on your own)



No I get by with a little help from my friends

I get high with a little help from my friends

Oh, I'm gonna try with a little help from my friends



Do you need anybody

I need somebody to love

Could it be anybody

I want somebody to love



Would you believe in love at first sight

Yes I'm certain that it happens all the time

What do you see hen you turn out the light

I can't tell you, but I know it's mine



Oh, I get by with alittle help from my friends

I get high with a little help from my friends

Oh, I'm gonna try with a little help from my friends



Do you need anybody

I just need somebody to love

Could it be anybody

I want somebody to love



Oh, I get by with a little help from my friends

Mm, I'm gonna try with a little help from my friends

Oh, I get high with a little help from my friends

Yes I get by with a little help from my friends  ",beatles,641
" P.s. I Love You
As I write this letter, send my love to you,

Remember that I'll always be in love with you.

Treasure these few words till we're together

Keep all my love forever.

PS I love you, you, you, you.

I'll be coming home again to you love,

Until the day I do love.

PS I love you, you, you, you.

As I write this letter, send my love to you,

Remember that I'll always be in love with you.

Treasure these few words till we're together

Keep all my love forever.

PS I love you, you, you, you.

As I write this letter, send my love to you,

(you know I want to)

Remember that I'll always be in love with you.

I'll be coming home again to you love,

Until the day I do love.

PS I love you, you, you, you.

I love you.  ",beatles,641
" Long Long Long
It`s been a long long long time, 

How could I ever have lost you 

When I loved you. 

It took a long long long time 

Now I`m so happy I found you 

How I love you 

So many tears I was searching, 

So many tears I was wasting, oh. Oh-- 

Now I can see you, be you 

How can I ever misplace you 

How I want you 

Oh I love you 

Your know that I need you. 

Ooh I love you.   ",beatles,641
" Lady Madonna
Lady Madonna children at your feet

Wonder how you manage to make ends meet.

Who finds the money when you pay the rent?

Did you think that money was heaven sent?

Friday night arrives without a suitcase

Sunday morning creeping like nun

Monday's child has learned ot tie his bootlace.

See how they'll run.

Lady Madonna baby at your breast

Wonder how you manage to feed the rest.

See how they'll run.

Lady Madonna lying on the bed

Listen to the music playing in your head.

Tuesday afternoon is never ending

Wedn'sday morning papers didn't come

Thursday night your stockings needed mending.

See how they'll run.

Lady Madonna children at your feet

Wonder how you manage to make ends meet.  ",beatles,641
" Come Together
[Interlude]

Shoot me, shoot me, shoot me, shoot me



[Verse 1]

Here come old flat-top, he come grooving up slowly

He got ju-ju eyeballs, he's one holy roller

He got hair down to his knees

Got to be a joker, he just do what he please



[Interlude]

Shoot me, shoot me, shoot me, shoot me



[Verse 2]

He wear no shoeshine, he's got toe-jam football

He got monkey finger, he shoot Coca-Cola

He say, ""I know you, you know me""

One thing I can tell you is you got to be free



[Chorus]

Come together, right now

Over me



[Verse 3]

He bag production, he got walrus gumboot

He's got Ono sideboard, he one spinal cracker

He got feet down below his knee

Hold you in his armchair, you can feel his disease



[Chorus]

Come together, right now

Over me

Right!



[Instrumental break]



[Verse 4]

He roller-coaster, he got early warning

He got muddy water, he one mojo filter

He say, ""One and one and one is three""

Got to be good looking 'cause he's so hard to see



[Chorus]

Come together, right now

Over me



[Interlude]

Shoot me, shoot me, shoot me, shoot me

Ugh!



[Instrumental break]



[Outro]

Come together, yeah  ",beatles,641
" You're Going To Lose That Girl
You're going to lose that girl, you're going to lose that girl.

If you don't take her out tonight, she's going to change her mind,

And I will take her out tonight, and I will treat her kind.



You're going to lose that girl, you're going to lose that girl.

If you don't treat her right, my friend, you're going to find her gone,

'Cos I will treat her right, and then you'll be the lonely one.



You're going to lose that girl, you're going to lose that girl.

I'll make a point of taking her away from you, yeah,

The way you treat her what else can I do?



You're going to lose that girl, you're going to lose that girl.

I'll make a point of taking her away from you, yeah,

The way you treat her what else can I do?



If you don't take her out tonight, she's going to change her mind,

And I will take her out tonight, and I will treat her kind.

You're going to lose that girl, you're going to lose that girl.  ",beatles,641
" Too Much Monkey Business
Runnin` to and fro, hard

Workin` at the mail

Never fail

Get the mail

Yeah, some rotten deal

Ow!

Too much monkey business

Too much monkey business

Too much monkey business for me to invite `em again

Say me

Talkin` to me

Tryin` to run me up a creek

She used to buy one

Try to pay me again next week

Ow!

Too much monkey business

Too much monkey business

Too much monkey business for me to invite `em again

Long-haired, good-lookin`

Tryin` to get me hooked

Or me to marry

Settle down

Get the horn by the bull

Ow!

Too much monkey business

Too much monkey business

Too much monkey business for me to invite `em again

Mediocre money

Bein` fightin` in the hall

Army bunk, army go

Army chow, army cook

Ow!

Too much monkey business

Too much monkey business

Too much monkey business for me to invite `em again

Same thing every day

Gettin` up, goin` to school

No need to make complainin`

My objection`s overruled

Ow!

Too much monkey business

Too much monkey business

Too much monkey business for me to invite `em again

Workin` in the fillin` station

Too many tires

Wipe the windows

Check the tire

Check the oil and all the gas

Ow!

Too much monkey business

Too much monkey business

Don`t want your moderation, get away, leave me  ",beatles,641
" Dig It
Like a rolling stone 

A like a rolling stone 

Like the FBI and the CIA 

And the BBC, BB King 

And Doris Day 

Matt Busby 

Dig it, dig it, dig it 

Dig it, dig it, dig it, dig it, dig it, dig it, dig it, dig it 

[That was `Can You Dig It` by Georgie Wood. And now 

we`d like to do `Hark The Angels Come`.]   ",beatles,641
" Johnny B Goode
Deep down in Louisianna

Close to New Orleans

Way back up in the woods

Among the evergreens

There stand a country cabin

Made of clay and wood

Where lives a young country boy

Named Johnny B. Goode

He never ever learned

To read or write a book so well

But he could play his guitar

Just like a-ringing a bell 

Go go, go Johnny go go go!

Go Johnny go go go!

Go Johnny go go go!

Go Johnny go go go!

Aah Johnny B. Goode!

He used to carry his guitar

In a gunny sack

Sit beneath the trees

By the railroad track

Oh sitting and a-playing

In the shade

Drumming to the rhythm

That the drivers made

People passing by

Used to stop and say

My oh my

That country boy can play

Go go, go Johnny go go go!

Go Johnny go go go!

Go Johnny go go go!

Go Johnny go go go!

Aah Johnny B. Goode!

Well his mama told him

Someday you will be a man

And you will be the leader

Of a big old band

Many people coming

From miles around

To hear you play your music

Till the sun goes down

Maybe some day

Your name will be in light

Saying Johnny B. Goode tonight!

Go go, go Johnny go go go!

Go Johnny go go go!

Go Johnny go go go!

Go Johnny go go go!

Aah Johnny B.Goode!  ",beatles,641
" Till There Was You
There were bells on a hill 

But I never heard them ringing 

No I never heard them at all 

Till there was you 

There were birds in the sky 

But I never saw them winging 

No I never saw them at all 

Till there was you 

Then there was music and wonderful roses 

They tell me in sweet fragrant meadows of dawn and you 

There was love all around 

But I never heard it singing 

No I never heard it at all 

Till there was you 

Then there was music and wonderful roses 

They tell me in sweet fragrant meadows of dawn and you 

There was love all around 

But I never heard it singing 

No I never heard it at all 

Till there was you 

Till there was you   ",beatles,641
" Medley (Kansas City, Hey Hey Hey Hey!)
Ah Kansas City 

Going to get my baby back home 

I`m going to Kansas City 

Going to get my baby back home 

Well its a long long time too 

My baby`s been gone 

Ah, Kansas City 

Going get my baby one time 

I`m going to Kansas City 

Going get my baby one time 

Its a just a 1-2-3-4, 

5-6-7-8-9 

Hey hey hey hey 

(hey hey hey hey) 

Hey, baby 

(hey, baby) 

Ooh now girl 

(yeah, yeah) 

I said yeah now, huh 

(girl, girl) 

Now now now now tell me baby 

What`s been wrong with you 

Hey hey hey hey 

(hey hey hey hey) 

Hey now baby 

(hey baby) 

Ooh now girl 

(yeah, yeah) 

I said yeah now, huh 

(girl, girl) 

Now now now now tell me baby 

What`s been wrong with you 

I said bye 

(bye bye bye bye) 

Bye bye baby bye bye 

(bye bye bye bye) 

So long 

(so long so long) 

Bye bye baby I`m gone 

(bye bye bye bye) 

I said bye bye baby 

Bye, bye, bye, bye 

Bye now bye 

(bye bye bye bye) 

Bye now baby bye 

(bye bye bye bye) 

....   ",beatles,641
" For No One
Your day breaks, your mind aches,

You find that all her words of kindness linger on,

When she no longer needs you.

She wakes up, she makes up,

She takes her time and doesn't feel she has to hurry,

She no longer needs you.

And in her eyes you see nothing,

No sign of love behind the tears cried for no one,

A love that should have lasted years.

You want her, you need her,

And yet you don't believe her,

When she says her love is dead,

You think she needs you.

And in her eyes you see nothing,

No sign of love behind the tears cried for no one,

A love that should have lasted years.

You stay home, she goes out,

She says that long ago she knew someone but now,

He's gone, she doesn't need him.

Your day breaks, your mind aches,

There will be times when all the things she said will fill her head,

You won't forget her.

And in her eyes you see nothing,

No sign of love behind the tears cried for no one,

A love that should have lasted years.  ",beatles,641
" Nobody's Child
As I was slowly passing

An Orphan`s home one day,

I stopped for just a little while

To watch the children play.

Alone a boy was standing,

And when I asked him why,

He turned with eyes that could not see

And he began to cry.

I`m nobody`s child,

I`m nobody`s child,

Just like the flowers

I am growing wild.

I`ve got no mammy`s kisses,

I`ve got no, no daddy`s smile.

Nobody wants me,

I`m nobody`s child.

No mammy`s arms to hold me

Or soothe me when I cry,

`Cause sometimes I feel so lonesome,

I wish that I colud die.

I`d walk the streets of heaven

Where all the blind can see,

And just like all other kids there`d be a home for me.

I`m nobody`s child,

I`m nobody`s child,

Just like the flowers

I am growing wild.

I`ve got no mammy`s kisses,

I`ve got no, no daddy`s smile.

Nobody wants me,

I`m nobody`s child.  ",beatles,641
" Her Majesty
Her Majesty`s a pretty nice girl, 

But she doesn`t have a lot to say 

Her Majesty`s a pretty nice girl 

But she changes from day to day 

I want to tell her that I love her a lot 

But I gotta get a bellyful of wine 

Her Majesty`s a pretty nice girl 

Someday I`m going to make her mine, oh yeh, 

Someday I`m going to make her mine.   ",beatles,641
" Free As A Bird
Free as a bird

It`s the next best thing to be

Free as a bird 

Home, home and dry

Like a homing bird I`ll fly

As a bird on wings

Whatever happened to

The life that we once knew?

Can we really live without each other?

Where did we lose the touch

That seemed to mean so much?

It always made me feel so...

Free as a bird

Like the next best thing to be

Free as a bird

Home, home and dry

Like a homing bird I`ll fly

As a bird on wings

Whatever happened to

The life that we once knew?

Always made me feel so free

Ah...

Ah...

Ah...

Free as a bird

It`s the next best thing to be

Free as a bird

Free as a bird

Free as a bird

Oooooo

Free...

Turn out nice again, mother.  ",beatles,641
" Rock And Roll Music
Just let me hear some of that rock and roll music 

Any old way you choose it 

It`s got a back beat, you can`t lost it, 

Any old time you use it 

It`s gotta be rock roll music 

If you wanna dance with me 

If you wanna dance with me 

I`ve got no kick against modern jazz 

Unless they try to play it too darn fast 

And change the beauty of the melody 

Until they sound just like a symphony 

That`s why I go for that that rock and roll music 

Any old way you choose it 

It`s got a back beat, you can`t lost it, 

Any old time you use it 

It`s gotta be rock roll music 

If you wanna dance with me 

If you wanna dance with me 

I took my loved one over `cross the tracks 

So she can hear my man awail a sax 

I must admit they have a rockin` band 

Man, they were goin` like a hurrican` 

That`s why I go for that that rock and roll music 

Any old way you choose it 

It`s got a back beat, you can`t lost it, 

Any old time you use it 

It`s gotta be rock roll music 

If you wanna dance with me 

If you wanna dance with me 

Way down South they gave a jubilee 

The jokey folks they had a jamboree 

They`re drinkin` home brew from a water cup 

The folks dancin` got all shook up 

And started playin` that that rock and roll music 

Any old way you choose it 

It`s got a back beat, you can`t lost it, 

Any old time you use it 

It`s gotta be rock roll music 

If you wanna dance with me 

If you wanna dance with me 

Don`t care to hear `em play a tango 

I`m in the mood to gear a mambo 

It`s way to early for a congo 

So keep a rockin` that piano 

So I can gear some of that rock and roll music 

Any old way you choose it 

It`s got a back beat, you can`t lost it, 

Any old time you use it 

It`s gotta be rock roll music 

If you wanna dance with me 

If you wanna dance with me   ",beatles,641
" It's For You
I'd say someday, I'm bound to give my heart away

When I do, it's for you

You love, true love seems to be all I'm thinking of

But it's true, it's for you

They said that love was a lie

Told me that I should never try to find

Somebody who'd be kind

Kind to only me

So I just tell them they're right

Who wants a fight

Tell them I quite agree

Nobody'd love me

And love comes, love shows, I give my heart and no one knows

That I do, it's for you, it's for you

And love comes, love shows, I give my heart and no one knows

That I do, it's for you, it's for you

It's for you  ",beatles,641
" She's Leaving Home
Wednesday morning at five o'clock

as the day begins

Silently closing her bedroom door

Leaving the note that she hoped would say more

She goes downstairs to the kitchen

clutching her handkerchief

Quietly turning the back door key

Stepping outside she is free



She (we gave her most of our lives)

is leaving (sacrificed most of our lives)

home (we gave her everything money could buy)

She's leaving home after living alone for

so many years (bye bye)



Father snores as his wife gets into her dressing gown

Picks up the letter that's lying there

Standing alone at the top of the stairs

She breaks down and cries to her husband

Daddy our baby's gone

Why would she treat us so thoughtlessly

How could she do this to me



She (We never thought of ourselves)

is leaving (never a thought for ourselves)

home (we struggled hard all our lives to get by)

She's leaving home after living alone for

so many years (bye bye)



Friday morning at nine o'clock she is far away

Waiting to keep the appointment she made

Meeting a man from the motor trade



She (what did we do that was wrong)

is having (we didn't know it was wrong)

fun (fun is the one thing that money can't buy)

Something inside that was always denied for

so many years (bye bye)

She's leaving home (bye bye)  ",beatles,641
" Sheila
She`s little, she`s my own Sheila

You`re the pony tailed

It`s so long just to just make you my own

How can I send the love this while 

Never never no I don`t believe Sheila

Oh babe, towards in sight

She little knows I`m trying Sheila

Now I`m gonna pony inside

Little Sheila go far a ride

And out of mind I wanna your pony inside,

Let me see your withstand to me

I love you Sheila, girl

She`s just have lovely face such as

The Lady your lover`s memorize

Was I having this world together

How can I send the love this while

She`s just have lovely face such as

The Lady your lover`s memorize

Was I having this world together

How can I send the love this while

Little she loves me such as mean to lover`s memorize

Was I having the time with her together...  ",beatles,641
" Lucy In The Sky With Diamonds
Picture yourself in a boat on a river

With tangerine trees and marmalade skies

Somebody calls you, you answer quite slowly

A girl with kaleidoscope eyes



Cellophane flowers of yellow and green

Towering over your head

Look for the girl with the sun in her eyes

And she's gone



Lucy in the sky with diamonds

Lucy in the sky with diamonds

Lucy in the sky with diamonds

Aaaaaah



Follow her down to a bridge by a fountain

Where rocking horse people eat marshmallow pies

Everyone smiles as you drift past the flowers

That grow so incredibly high



Newspaper taxis appear on the shore

Waiting to take you away

Climb in the back with your head in the clouds

And you're gone



Lucy in the sky with diamonds

Lucy in the sky with diamonds

Lucy in the sky with diamonds

Aaaaaah



Picture yourself on a train in a station

With plasticine porters with looking glass ties

Suddenly someone is there at the turnstile

The girl with kaleidoscope eyes



Lucy in the sky with diamonds

Lucy in the sky with diamonds

Lucy in the sky with diamonds

Aaaaaah

Lucy in the sky with diamonds

Lucy in the sky with diamonds

Lucy in the sky with diamonds

Aaaaaah

Lucy in the sky with diamonds

Lucy in the sky with diamonds

Lucy in the sky with diamonds...  ",beatles,641
" I Want To Tell You
I want to tell you 

My head is filled with things to say 

When you`re here 

All those words, they seem to slip away 

When I get near you, 

The games begin to drag me down 

It`s all right 

I`ll make you maybe next time around 

But if I seem to act unkind 

It`s only me, it`s not my mind 

That is confusing things. 

I want to tell you 

I feel hung up but I don`t know why, 

I don`t mind 

I could wait forever, I`ve got time 

Sometimes I wish I knew you well, 

Then I could speak my mind and tell you 

Maybe you`d understand 

I want to tell you 

I feel hung up but I don`t know why, 

I don`t mind 

I could wait forever, I`ve got time, I`ve got time, I`ve got time  ",beatles,641
" What You're Doing
Look what you`re doing, I`m feeling blue and lonely, 

Would it be too much to ask you, 

What you`re doing to me? 

You got me running and there`s no fun in it, 

Why should it be so much to ask of you, 

What you`re doing to me? 

I`ve been waiting here for you, 

Wond`ring what you`re gonna do, 

Should you need a love that`s true, 

It`s me. 

Please stop your lying, you`ve got me crying, girl, 

Why should it be so much to ask of you, 

What you`re doing to me? 

What you`re doing to me.   ",beatles,641
" Mean Mr. Mustard
Mean Mister Mustard sleeps in the park 

Shaves in the dark trying to save paper 

Sleeps in a hole in the road 

Saving up to buy some clothes 

Keeps a ten-bob note up his nose 

Such a mean old man 

Such a mean old man 

His sister Pam works in a shop 

She never stops, she`s a go-getter 

Takes him out to look at the queen 

Only place that he`s ever been 

Always shouts out something obscene 

Such a dirty old man 

Dirty old man   ",beatles,641
" Hey Jude
Hey Jude, don`t make it bad.

Take a sad song and make it better.

Remember to let her into your heart,

Then you can start to make it better.



Hey Jude, don`t be afraid.

You were made to go out and get her.

The minute you let her under your skin,

Then you begin to make it better.



And anytime you feel the pain, hey Jude, refrain,

Don`t carry the world upon your shoulders.

For well you know that it`s a fool who plays it cool

By making his world a little colder.

Da da da da da da, da da da, hey Jude...



Hey Jude, don`t let me down.

You have found her, now go and get her.

Remember to let her into your heart,

Then you can start to make it better.



So let it out and let it in, hey Jude, begin,

You`re waiting for someone to perform with.

And don`t you know that it`s just you, hey Jude, you`ll do,

The movement you need is on your shoulder.

Da da da da da da, da da da, hey Jude...



Hey Jude, don`t make it bad.

Take a sad song and make it better.

Remember to let her under your skin,

Then you`ll begin to make it

Better better better better better better, oh.

Da da da da da da, da da da, hey Jude...  ",beatles,641
" The End
Oh yeah, all right 

Are you going to be in my dreams 

Tonight? 

And in the end 

The love you take 

Is equal to the love you make.   ",beatles,641
" I'm In Love
I`ve got something to tell you

I`m in love,

I`ve been longing to tell you

I`m in love,

You`ll believe me when I tell you

I`m in love with you. 

You`re my kind of girl,

You make me feel proud,

You make me want to shout aloud.

Yes, I`m telling all my friends

I`m in love.

Every night I can`t sleep thinking of you

And every little thing that you do.

Yes, I`m telling all my friends

I`m in love.

(Oh yes) I`m sitting on the top of the world,

I`m in love with wonderful girl,

And I never felt so good before -

If this is love give me more more more more

Every night I can`t sleep thinking of you

And ever little thing that you do.

Yes, I`m telling all my friends

I`m in love.

Yes, I`m telling all my friends

I`m in love...   ",beatles,641
" Wild Honey Pie
Honey Pie... 

Honey Pie... 

I love you, Honey Pie   ",beatles,641
" To Know Her Is To Love Her
To know know know her 

Is to love love love her. 

Just to see her smile 

Makes my life worthwhile. 

To know know know her 

Is to love love love her 

And I do, and I do, and I do. 

And I do, and I do, and I do. 

I`ll be good to her 

And I`ll make love to her. 

Everyone says there`ll come a day 

When I`ll walk alongside of her. 

To know know know her 

Is to love love love her 

And I do and I do and I do. 

And I do and I do and I do. 

Why can`t she see, 

How blind can she be? 

Someday she`ll see 

That she were meant for me. 

To know know know her 

Is to love love love her. 

Just to see her smile 

Makes my life worthwhile. 

To know know know her 

Is to love love love her 

And I do and I do and I do. 

And I do and I do and I do. 

Why can`t she see, 

How blind can she be? 

Someday she`ll see 

That she were meant for me. 

To know know know her 

Is to love love love her. 

Just to see her smile 

Makes my life worthwhile. 

To know know know her 

Is to love love love her 

And I do and I do and I do. 

And I do.   ",beatles,641
