web-scraper-order,web-scraper-start-url,pages,pages-href,songs,songs-href,text
"1543229007-102","https://songteksten.net/artist/lyrics/40/the-beatles.html","7","https://songteksten.net/artist/lyrics/40/the-beatles/page/7.html","Rock And Roll Music","https://songteksten.net/lyric/40/995/the-beatles/rock-and-roll-music.html","The Beatles - Rock And Roll Music
Just let me hear some of that rock and roll music 

Any old way you choose it 

It`s got a back beat, you can`t lost it, 

Any old time you use it 

It`s gotta be rock roll music 

If you wanna dance with me 

If you wanna dance with me 

I`ve got no kick against modern jazz 

Unless they try to play it too darn fast 

And change the beauty of the melody 

Until they sound just like a symphony 

That`s why I go for that that rock and roll music 

Any old way you choose it 

It`s got a back beat, you can`t lost it, 

Any old time you use it 

It`s gotta be rock roll music 

If you wanna dance with me 

If you wanna dance with me 

I took my loved one over `cross the tracks 

So she can hear my man awail a sax 

I must admit they have a rockin` band 

Man, they were goin` like a hurrican` 

That`s why I go for that that rock and roll music 

Any old way you choose it 

It`s got a back beat, you can`t lost it, 

Any old time you use it 

It`s gotta be rock roll music 

If you wanna dance with me 

If you wanna dance with me 

Way down South they gave a jubilee 

The jokey folks they had a jamboree 

They`re drinkin` home brew from a water cup 

The folks dancin` got all shook up 

And started playin` that that rock and roll music 

Any old way you choose it 

It`s got a back beat, you can`t lost it, 

Any old time you use it 

It`s gotta be rock roll music 

If you wanna dance with me 

If you wanna dance with me 

Don`t care to hear `em play a tango 

I`m in the mood to gear a mambo 

It`s way to early for a congo 

So keep a rockin` that piano 

So I can gear some of that rock and roll music 

Any old way you choose it 

It`s got a back beat, you can`t lost it, 

Any old time you use it 

It`s gotta be rock roll music 

If you wanna dance with me 

If you wanna dance with me  Songteksten.net heeft toestemming van Stichting FEMU om deze songtekst te tonen. De songteksten mogen niet anders dan voor prive-gebruik gebruikt worden, iedere andere verspreiding van de songteksten is niet toegestaan."
"1543229147-170","https://songteksten.net/artist/lyrics/40/the-beatles.html","5","https://songteksten.net/artist/lyrics/40/the-beatles/page/5.html","It's For You","https://songteksten.net/lyric/40/926/the-beatles/its-for-you.html","The Beatles - It's For You
I'd say someday, I'm bound to give my heart away

When I do, it's for you

You love, true love seems to be all I'm thinking of

But it's true, it's for you

They said that love was a lie

Told me that I should never try to find

Somebody who'd be kind

Kind to only me

So I just tell them they're right

Who wants a fight

Tell them I quite agree

Nobody'd love me

And love comes, love shows, I give my heart and no one knows

That I do, it's for you, it's for you

And love comes, love shows, I give my heart and no one knows

That I do, it's for you, it's for you

It's for you Songteksten.net heeft toestemming van Stichting FEMU om deze songtekst te tonen. De songteksten mogen niet anders dan voor prive-gebruik gebruikt worden, iedere andere verspreiding van de songteksten is niet toegestaan."
"1543228979-88","https://songteksten.net/artist/lyrics/40/the-beatles.html","7","https://songteksten.net/artist/lyrics/40/the-beatles/page/7.html","She's Leaving Home","https://songteksten.net/lyric/40/1010/the-beatles/shes-leaving-home.html","The Beatles - She's Leaving Home
Wednesday morning at five o'clock

as the day begins

Silently closing her bedroom door

Leaving the note that she hoped would say more

She goes downstairs to the kitchen

clutching her handkerchief

Quietly turning the back door key

Stepping outside she is free



She (we gave her most of our lives)

is leaving (sacrificed most of our lives)

home (we gave her everything money could buy)

She's leaving home after living alone for

so many years (bye bye)



Father snores as his wife gets into her dressing gown

Picks up the letter that's lying there

Standing alone at the top of the stairs

She breaks down and cries to her husband

Daddy our baby's gone

Why would she treat us so thoughtlessly

How could she do this to me



She (We never thought of ourselves)

is leaving (never a thought for ourselves)

home (we struggled hard all our lives to get by)

She's leaving home after living alone for

so many years (bye bye)



Friday morning at nine o'clock she is far away

Waiting to keep the appointment she made

Meeting a man from the motor trade



She (what did we do that was wrong)

is having (we didn't know it was wrong)

fun (fun is the one thing that money can't buy)

Something inside that was always denied for

so many years (bye bye)

She's leaving home (bye bye) Songteksten.net heeft toestemming van Stichting FEMU om deze songtekst te tonen. De songteksten mogen niet anders dan voor prive-gebruik gebruikt worden, iedere andere verspreiding van de songteksten is niet toegestaan."
"1543228977-87","https://songteksten.net/artist/lyrics/40/the-beatles.html","7","https://songteksten.net/artist/lyrics/40/the-beatles/page/7.html","Sheila","https://songteksten.net/lyric/40/1012/the-beatles/sheila.html","The Beatles - Sheila
She`s little, she`s my own Sheila

You`re the pony tailed

It`s so long just to just make you my own

How can I send the love this while 

Never never no I don`t believe Sheila

Oh babe, towards in sight

She little knows I`m trying Sheila

Now I`m gonna pony inside

Little Sheila go far a ride

And out of mind I wanna your pony inside,

Let me see your withstand to me

I love you Sheila, girl

She`s just have lovely face such as

The Lady your lover`s memorize

Was I having this world together

How can I send the love this while

She`s just have lovely face such as

The Lady your lover`s memorize

Was I having this world together

How can I send the love this while

Little she loves me such as mean to lover`s memorize

Was I having the time with her together... Songteksten.net heeft toestemming van Stichting FEMU om deze songtekst te tonen. De songteksten mogen niet anders dan voor prive-gebruik gebruikt worden, iedere andere verspreiding van de songteksten is niet toegestaan."
"1543229103-148","https://songteksten.net/artist/lyrics/40/the-beatles.html","5","https://songteksten.net/artist/lyrics/40/the-beatles/page/5.html","Lucy In The Sky With Diamonds","https://songteksten.net/lyric/40/948/the-beatles/lucy-in-the-sky-with-diamonds.html","The Beatles - Lucy In The Sky With Diamonds
Picture yourself in a boat on a river

With tangerine trees and marmalade skies

Somebody calls you, you answer quite slowly

A girl with kaleidoscope eyes



Cellophane flowers of yellow and green

Towering over your head

Look for the girl with the sun in her eyes

And she's gone



Lucy in the sky with diamonds

Lucy in the sky with diamonds

Lucy in the sky with diamonds

Aaaaaah



Follow her down to a bridge by a fountain

Where rocking horse people eat marshmallow pies

Everyone smiles as you drift past the flowers

That grow so incredibly high



Newspaper taxis appear on the shore

Waiting to take you away

Climb in the back with your head in the clouds

And you're gone



Lucy in the sky with diamonds

Lucy in the sky with diamonds

Lucy in the sky with diamonds

Aaaaaah



Picture yourself on a train in a station

With plasticine porters with looking glass ties

Suddenly someone is there at the turnstile

The girl with kaleidoscope eyes



Lucy in the sky with diamonds

Lucy in the sky with diamonds

Lucy in the sky with diamonds

Aaaaaah

Lucy in the sky with diamonds

Lucy in the sky with diamonds

Lucy in the sky with diamonds

Aaaaaah

Lucy in the sky with diamonds

Lucy in the sky with diamonds

Lucy in the sky with diamonds... Songteksten.net heeft toestemming van Stichting FEMU om deze songtekst te tonen. De songteksten mogen niet anders dan voor prive-gebruik gebruikt worden, iedere andere verspreiding van de songteksten is niet toegestaan."
"1543229061-128","https://songteksten.net/artist/lyrics/40/the-beatles.html","6","https://songteksten.net/artist/lyrics/40/the-beatles/page/6.html","Nobody's Child","https://songteksten.net/lyric/40/969/the-beatles/nobodys-child.html","The Beatles - Nobody's Child
As I was slowly passing

An Orphan`s home one day,

I stopped for just a little while

To watch the children play.

Alone a boy was standing,

And when I asked him why,

He turned with eyes that could not see

And he began to cry.

I`m nobody`s child,

I`m nobody`s child,

Just like the flowers

I am growing wild.

I`ve got no mammy`s kisses,

I`ve got no, no daddy`s smile.

Nobody wants me,

I`m nobody`s child.

No mammy`s arms to hold me

Or soothe me when I cry,

`Cause sometimes I feel so lonesome,

I wish that I colud die.

I`d walk the streets of heaven

Where all the blind can see,

And just like all other kids there`d be a home for me.

I`m nobody`s child,

I`m nobody`s child,

Just like the flowers

I am growing wild.

I`ve got no mammy`s kisses,

I`ve got no, no daddy`s smile.

Nobody wants me,

I`m nobody`s child. Songteksten.net heeft toestemming van Stichting FEMU om deze songtekst te tonen. De songteksten mogen niet anders dan voor prive-gebruik gebruikt worden, iedere andere verspreiding van de songteksten is niet toegestaan."
"1543229203-197","https://songteksten.net/artist/lyrics/40/the-beatles.html","4","https://songteksten.net/artist/lyrics/40/the-beatles/page/4.html","I Want To Tell You","https://songteksten.net/lyric/40/896/the-beatles/i-want-to-tell-you.html","The Beatles - I Want To Tell You
I want to tell you 

My head is filled with things to say 

When you`re here 

All those words, they seem to slip away 

When I get near you, 

The games begin to drag me down 

It`s all right 

I`ll make you maybe next time around 

But if I seem to act unkind 

It`s only me, it`s not my mind 

That is confusing things. 

I want to tell you 

I feel hung up but I don`t know why, 

I don`t mind 

I could wait forever, I`ve got time 

Sometimes I wish I knew you well, 

Then I could speak my mind and tell you 

Maybe you`d understand 

I want to tell you 

I feel hung up but I don`t know why, 

I don`t mind 

I could wait forever, I`ve got time, I`ve got time, I`ve got time Songteksten.net heeft toestemming van Stichting FEMU om deze songtekst te tonen. De songteksten mogen niet anders dan voor prive-gebruik gebruikt worden, iedere andere verspreiding van de songteksten is niet toegestaan."
"1543229087-141","https://songteksten.net/artist/lyrics/40/the-beatles.html","6","https://songteksten.net/artist/lyrics/40/the-beatles/page/6.html","Mean Mr. Mustard","https://songteksten.net/lyric/40/956/the-beatles/mean-mr-mustard.html","The Beatles - Mean Mr. Mustard
Mean Mister Mustard sleeps in the park 

Shaves in the dark trying to save paper 

Sleeps in a hole in the road 

Saving up to buy some clothes 

Keeps a ten-bob note up his nose 

Such a mean old man 

Such a mean old man 

His sister Pam works in a shop 

She never stops, she`s a go-getter 

Takes him out to look at the queen 

Only place that he`s ever been 

Always shouts out something obscene 

Such a dirty old man 

Dirty old man  Songteksten.net heeft toestemming van Stichting FEMU om deze songtekst te tonen. De songteksten mogen niet anders dan voor prive-gebruik gebruikt worden, iedere andere verspreiding van de songteksten is niet toegestaan."
"1543229249-219","https://songteksten.net/artist/lyrics/40/the-beatles.html","3","https://songteksten.net/artist/lyrics/40/the-beatles/page/3.html","Hey Jude","https://songteksten.net/lyric/40/874/the-beatles/hey-jude.html","The Beatles - Hey Jude
Hey Jude, don`t make it bad.

Take a sad song and make it better.

Remember to let her into your heart,

Then you can start to make it better.



Hey Jude, don`t be afraid.

You were made to go out and get her.

The minute you let her under your skin,

Then you begin to make it better.



And anytime you feel the pain, hey Jude, refrain,

Don`t carry the world upon your shoulders.

For well you know that it`s a fool who plays it cool

By making his world a little colder.

Da da da da da da, da da da, hey Jude...



Hey Jude, don`t let me down.

You have found her, now go and get her.

Remember to let her into your heart,

Then you can start to make it better.



So let it out and let it in, hey Jude, begin,

You`re waiting for someone to perform with.

And don`t you know that it`s just you, hey Jude, you`ll do,

The movement you need is on your shoulder.

Da da da da da da, da da da, hey Jude...



Hey Jude, don`t make it bad.

Take a sad song and make it better.

Remember to let her under your skin,

Then you`ll begin to make it

Better better better better better better, oh.

Da da da da da da, da da da, hey Jude... Songteksten.net heeft toestemming van Stichting FEMU om deze songtekst te tonen. De songteksten mogen niet anders dan voor prive-gebruik gebruikt worden, iedere andere verspreiding van de songteksten is niet toegestaan."
"1543228917-58","https://songteksten.net/artist/lyrics/40/the-beatles.html","8","https://songteksten.net/artist/lyrics/40/the-beatles/page/8.html","The End","https://songteksten.net/lyric/40/1046/the-beatles/the-end.html","The Beatles - The End
Oh yeah, all right 

Are you going to be in my dreams 

Tonight? 

And in the end 

The love you take 

Is equal to the love you make.  Songteksten.net heeft toestemming van Stichting FEMU om deze songtekst te tonen. De songteksten mogen niet anders dan voor prive-gebruik gebruikt worden, iedere andere verspreiding van de songteksten is niet toegestaan."
"1543229175-183","https://songteksten.net/artist/lyrics/40/the-beatles.html","4","https://songteksten.net/artist/lyrics/40/the-beatles/page/4.html","I'm In Love","https://songteksten.net/lyric/40/912/the-beatles/im-in-love.html","The Beatles - I'm In Love
I`ve got something to tell you

I`m in love,

I`ve been longing to tell you

I`m in love,

You`ll believe me when I tell you

I`m in love with you. 

You`re my kind of girl,

You make me feel proud,

You make me want to shout aloud.

Yes, I`m telling all my friends

I`m in love.

Every night I can`t sleep thinking of you

And every little thing that you do.

Yes, I`m telling all my friends

I`m in love.

(Oh yes) I`m sitting on the top of the world,

I`m in love with wonderful girl,

And I never felt so good before -

If this is love give me more more more more

Every night I can`t sleep thinking of you

And ever little thing that you do.

Yes, I`m telling all my friends

I`m in love.

Yes, I`m telling all my friends

I`m in love...  Songteksten.net heeft toestemming van Stichting FEMU om deze songtekst te tonen. De songteksten mogen niet anders dan voor prive-gebruik gebruikt worden, iedere andere verspreiding van de songteksten is niet toegestaan."
"1543228845-23","https://songteksten.net/artist/lyrics/40/the-beatles.html","9","https://songteksten.net/artist/lyrics/40/the-beatles/page/9.html","Wild Honey Pie","https://songteksten.net/lyric/40/1082/the-beatles/wild-honey-pie.html","The Beatles - Wild Honey Pie
Honey Pie... 

Honey Pie... 

I love you, Honey Pie  Songteksten.net heeft toestemming van Stichting FEMU om deze songtekst te tonen. De songteksten mogen niet anders dan voor prive-gebruik gebruikt worden, iedere andere verspreiding van de songteksten is niet toegestaan."
"1543228881-40","https://songteksten.net/artist/lyrics/40/the-beatles.html","8","https://songteksten.net/artist/lyrics/40/the-beatles/page/8.html","To Know Her Is To Love Her","https://songteksten.net/lyric/40/1065/the-beatles/to-know-her-is-to-love-her.html","The Beatles - To Know Her Is To Love Her
To know know know her 

Is to love love love her. 

Just to see her smile 

Makes my life worthwhile. 

To know know know her 

Is to love love love her 

And I do, and I do, and I do. 

And I do, and I do, and I do. 

I`ll be good to her 

And I`ll make love to her. 

Everyone says there`ll come a day 

When I`ll walk alongside of her. 

To know know know her 

Is to love love love her 

And I do and I do and I do. 

And I do and I do and I do. 

Why can`t she see, 

How blind can she be? 

Someday she`ll see 

That she were meant for me. 

To know know know her 

Is to love love love her. 

Just to see her smile 

Makes my life worthwhile. 

To know know know her 

Is to love love love her 

And I do and I do and I do. 

And I do and I do and I do. 

Why can`t she see, 

How blind can she be? 

Someday she`ll see 

That she were meant for me. 

To know know know her 

Is to love love love her. 

Just to see her smile 

Makes my life worthwhile. 

To know know know her 

Is to love love love her 

And I do and I do and I do. 

And I do.  Songteksten.net heeft toestemming van Stichting FEMU om deze songtekst te tonen. De songteksten mogen niet anders dan voor prive-gebruik gebruikt worden, iedere andere verspreiding van de songteksten is niet toegestaan."
"1543229228-209","https://songteksten.net/artist/lyrics/40/the-beatles.html","4","https://songteksten.net/artist/lyrics/40/the-beatles/page/4.html","I Feel Fine","https://songteksten.net/lyric/40/884/the-beatles/i-feel-fine.html","The Beatles - I Feel Fine
Baby's good to me, you know,

She's happy as can be, you know,

She said so.

I'm in love with her and I feel fine.

Baby says she's mine you know,

She tells me all the time you know,

She said so.

I'm in love with her and I feel fine.

I'm so glad that she's my little girl,

She's so glad she's telling all the world,

That her baby buys her things you know,

He buys her diamond rings you know,

She said so.

She's in love with me and I feel fine.

I'm so glad that she's my little girl,

She's so glad she's telling all the world,

That her baby buys her things you know,

He buys her diamond rings you know,

She said so.

She's in love with me and I feel fine. Songteksten.net heeft toestemming van Stichting FEMU om deze songtekst te tonen. De songteksten mogen niet anders dan voor prive-gebruik gebruikt worden, iedere andere verspreiding van de songteksten is niet toegestaan."
"1543228863-32","https://songteksten.net/artist/lyrics/40/the-beatles.html","9","https://songteksten.net/artist/lyrics/40/the-beatles/page/9.html","What You're Doing","https://songteksten.net/lyric/40/1073/the-beatles/what-youre-doing.html","The Beatles - What You're Doing
Look what you`re doing, I`m feeling blue and lonely, 

Would it be too much to ask you, 

What you`re doing to me? 

You got me running and there`s no fun in it, 

Why should it be so much to ask of you, 

What you`re doing to me? 

I`ve been waiting here for you, 

Wond`ring what you`re gonna do, 

Should you need a love that`s true, 

It`s me. 

Please stop your lying, you`ve got me crying, girl, 

Why should it be so much to ask of you, 

What you`re doing to me? 

What you`re doing to me.  Songteksten.net heeft toestemming van Stichting FEMU om deze songtekst te tonen. De songteksten mogen niet anders dan voor prive-gebruik gebruikt worden, iedere andere verspreiding van de songteksten is niet toegestaan."
"1543229085-140","https://songteksten.net/artist/lyrics/40/the-beatles.html","6","https://songteksten.net/artist/lyrics/40/the-beatles/page/6.html","Medley (Kansas City, Hey Hey Hey Hey!)","https://songteksten.net/lyric/40/957/the-beatles/medley-kansas-city-hey-hey-hey-hey.html","The Beatles - Medley (Kansas City, Hey Hey Hey Hey!)
Ah Kansas City 

Going to get my baby back home 

I`m going to Kansas City 

Going to get my baby back home 

Well its a long long time too 

My baby`s been gone 

Ah, Kansas City 

Going get my baby one time 

I`m going to Kansas City 

Going get my baby one time 

Its a just a 1-2-3-4, 

5-6-7-8-9 

Hey hey hey hey 

(hey hey hey hey) 

Hey, baby 

(hey, baby) 

Ooh now girl 

(yeah, yeah) 

I said yeah now, huh 

(girl, girl) 

Now now now now tell me baby 

What`s been wrong with you 

Hey hey hey hey 

(hey hey hey hey) 

Hey now baby 

(hey baby) 

Ooh now girl 

(yeah, yeah) 

I said yeah now, huh 

(girl, girl) 

Now now now now tell me baby 

What`s been wrong with you 

I said bye 

(bye bye bye bye) 

Bye bye baby bye bye 

(bye bye bye bye) 

So long 

(so long so long) 

Bye bye baby I`m gone 

(bye bye bye bye) 

I said bye bye baby 

Bye, bye, bye, bye 

Bye now bye 

(bye bye bye bye) 

Bye now baby bye 

(bye bye bye bye) 

....  Songteksten.net heeft toestemming van Stichting FEMU om deze songtekst te tonen. De songteksten mogen niet anders dan voor prive-gebruik gebruikt worden, iedere andere verspreiding van de songteksten is niet toegestaan."
"1543229033-114","https://songteksten.net/artist/lyrics/40/the-beatles.html","6","https://songteksten.net/artist/lyrics/40/the-beatles/page/6.html","P.s. I Love You","https://songteksten.net/lyric/40/983/the-beatles/ps-i-love-you.html","The Beatles - P.s. I Love You
As I write this letter, send my love to you,

Remember that I'll always be in love with you.

Treasure these few words till we're together

Keep all my love forever.

PS I love you, you, you, you.

I'll be coming home again to you love,

Until the day I do love.

PS I love you, you, you, you.

As I write this letter, send my love to you,

Remember that I'll always be in love with you.

Treasure these few words till we're together

Keep all my love forever.

PS I love you, you, you, you.

As I write this letter, send my love to you,

(you know I want to)

Remember that I'll always be in love with you.

I'll be coming home again to you love,

Until the day I do love.

PS I love you, you, you, you.

I love you. Songteksten.net heeft toestemming van Stichting FEMU om deze songtekst te tonen. De songteksten mogen niet anders dan voor prive-gebruik gebruikt worden, iedere andere verspreiding van de songteksten is niet toegestaan."
"1543228885-42","https://songteksten.net/artist/lyrics/40/the-beatles.html","8","https://songteksten.net/artist/lyrics/40/the-beatles/page/8.html","Till There Was You","https://songteksten.net/lyric/40/1063/the-beatles/till-there-was-you.html","The Beatles - Till There Was You
There were bells on a hill 

But I never heard them ringing 

No I never heard them at all 

Till there was you 

There were birds in the sky 

But I never saw them winging 

No I never saw them at all 

Till there was you 

Then there was music and wonderful roses 

They tell me in sweet fragrant meadows of dawn and you 

There was love all around 

But I never heard it singing 

No I never heard it at all 

Till there was you 

Then there was music and wonderful roses 

They tell me in sweet fragrant meadows of dawn and you 

There was love all around 

But I never heard it singing 

No I never heard it at all 

Till there was you 

Till there was you  Songteksten.net heeft toestemming van Stichting FEMU om deze songtekst te tonen. De songteksten mogen niet anders dan voor prive-gebruik gebruikt worden, iedere andere verspreiding van de songteksten is niet toegestaan."
"1543229338-262","https://songteksten.net/artist/lyrics/40/the-beatles.html","2","https://songteksten.net/artist/lyrics/40/the-beatles/page/2.html","Doctor Robert","https://songteksten.net/lyric/40/831/the-beatles/doctor-robert.html","The Beatles - Doctor Robert
Ring my friend I said you'd call Doctor Robert,

Day or night he'll be there anytime at all,

Doctor Robert,



Doctor Robert, you're a new and better man,

He helps you to understand,

He does ev'rything he can, Doctor Robert.



If you are down he'll pick you up, Doctor Robert,

Take a drink from his special cup, Doctor Robert,



Doctor Robert, he's a man you must believe,

Helping ev'ry one in need,

No-one can succeed like Doctor Robert.



Well, well, well, you're feeling fine,

Well, well, well, he'll make you, Doctor Robert.



My friend works with the National Health,

Doctor Robert,

Don't pay money just to see yourself with

Doctor Robert,



Doctor Robert, you're a new and better man,

He helps you to understand,

He does ev'rything he can, Doctor Robert.



Well, well, well, you're feeling fine,

Well, well, well, he'll make you Doctor Robert.

Ring my friend I said you'd call

Doctor Robert. Songteksten.net heeft toestemming van Stichting FEMU om deze songtekst te tonen. De songteksten mogen niet anders dan voor prive-gebruik gebruikt worden, iedere andere verspreiding van de songteksten is niet toegestaan."
"1543229027-111","https://songteksten.net/artist/lyrics/40/the-beatles.html","6","https://songteksten.net/artist/lyrics/40/the-beatles/page/6.html","Piggies","https://songteksten.net/lyric/40/986/the-beatles/piggies.html","The Beatles - Piggies
Have you seen the little piggies 

Crawling in the dirt 

And for all the little piggies 

Life is getting worse 

Always having dirt to play around in. 

Have you seen the bigger piggies 

In their starched white shirts 

You will find the bigger piggies 

Stirring up the dirt 

Always have clean shirts to play around in. 

In their styes with all their backing 

They don`t care what goes on around 

In their eyes there`s something lacking 

What they need`s a damn good whacking. 

Everywhere there`s lots of piggies 

Living piggy lives 

You can see them out for dinner 

With their piggy wives 

Clutching forks and knives to eat their bacon.  Songteksten.net heeft toestemming van Stichting FEMU om deze songtekst te tonen. De songteksten mogen niet anders dan voor prive-gebruik gebruikt worden, iedere andere verspreiding van de songteksten is niet toegestaan."
"1543228969-83","https://songteksten.net/artist/lyrics/40/the-beatles.html","7","https://songteksten.net/artist/lyrics/40/the-beatles/page/7.html","Soldier Of Love","https://songteksten.net/lyric/40/1017/the-beatles/soldier-of-love.html","The Beatles - Soldier Of Love
Lay down your arms (Soldier of love)

And surrender to me (Sha la, la)

Lay down your arms (Soldier of love)

And love me peacefully (Sha la, la) yeah (Sha la la)

Use your arms for loving me

Baby, that`s the way it`s gotta be (Ooh) 

There ain`t no reason for you to declare

War on the one that loves you so

So forget the other boys because my love is real

Come off your battlefield

Lay down your arms (Soldier of love)

And love me peacefully (Sha la, la)

Lay down your arms (Soldier of love)

And love me tenderly (Sha la, la) yeah (Sha la la)

Use your arms to hold me tight

Baby, I don`t wanna fight no more (Ooh)

The weapons you`re using are hurtin` me bad

But someday you`re gonna see

That my love for you baby, is the truest you`ve ever had

A Soldier of Love, that`s hard to be

Lay down your arms (Soldier of love)

And love me peacefully (Sha la, la)

Lay down your arms (Soldier of love)

And surrender to me (Sha la, la) yeah (Sha la la)

Use your arms to squeeze and please `cause I`m the one that loves you 

so

(Yeah, soldier of love) Baby, lay down your arms

(Yeah, soldier of love) Baby, lay down your arms

(Yeah, yeah) ... Songteksten.net heeft toestemming van Stichting FEMU om deze songtekst te tonen. De songteksten mogen niet anders dan voor prive-gebruik gebruikt worden, iedere andere verspreiding van de songteksten is niet toegestaan."
"1543229308-248","https://songteksten.net/artist/lyrics/40/the-beatles.html","3","https://songteksten.net/artist/lyrics/40/the-beatles/page/3.html","Flying","https://songteksten.net/lyric/40/846/the-beatles/flying.html","The Beatles - Flying
instrumental Songteksten.net heeft toestemming van Stichting FEMU om deze songtekst te tonen. De songteksten mogen niet anders dan voor prive-gebruik gebruikt worden, iedere andere verspreiding van de songteksten is niet toegestaan."
"1543228937-68","https://songteksten.net/artist/lyrics/40/the-beatles.html","8","https://songteksten.net/artist/lyrics/40/the-beatles/page/8.html","Taxman (Take 11)","https://songteksten.net/lyric/40/1036/the-beatles/taxman-take-11.html","The Beatles - Taxman (Take 11)
(take 11)

[1,2,3,4, 1,2...

1,2,3,4]

Let me tell you how it will be

There`s one for you, nineteen for me

`Cause I`m the taxman, yeah I`m the taxman

Should five per cent appear too small

Be thankful I don`t take it all

`Cause I`m the taxman, yeah I`m the taxman

If you drive a car, (Car) I`ll tax the street

If you try to sit, (Sit) I`ll tax your seat

If you get too cold, (Cold) I`ll tax the heat

If you take a walk, (Walk) I`ll tax your feet, taxman

`Cause I`m the taxman, yeah I`m the taxman

Don`t ask me what I want it for

(Anybody got a bit of money?

Anybody got a bit of money?

Anybody got a bit of money?)

If you don`t want to pay some more

(Anybody got a bit of money?

Anybody got a bit of money?

Anybody got a bit of money?)

`Cause I`m the taxman, yeah I`m the taxman

Now my advice for those who die, taxman

Declare the pennies on your eyes, taxman

`Cause I`m the taxman, yeah, I`m the taxman

And you`re working for no one but me, taxman Songteksten.net heeft toestemming van Stichting FEMU om deze songtekst te tonen. De songteksten mogen niet anders dan voor prive-gebruik gebruikt worden, iedere andere verspreiding van de songteksten is niet toegestaan."
"1543229318-252","https://songteksten.net/artist/lyrics/40/the-beatles.html","2","https://songteksten.net/artist/lyrics/40/the-beatles/page/2.html","Everybody's Trying To Be My Baby","https://songteksten.net/lyric/40/842/the-beatles/everybodys-trying-to-be-my-baby.html","The Beatles - Everybody's Trying To Be My Baby
Well they took some honey from the tree, 

Dressed it up and they called it me. 

Everybody`s trying to be my baby, 

Everybody`s trying to be my baby, 

Everybody`s trying to be my baby now. 

Woke up last night, half past four, 

Wicked woman knocking at my door. 

Went out last night, I didn`t stay late, 

Called her home, had a nice teen date.  Songteksten.net heeft toestemming van Stichting FEMU om deze songtekst te tonen. De songteksten mogen niet anders dan voor prive-gebruik gebruikt worden, iedere andere verspreiding van de songteksten is niet toegestaan."
"1543228871-36","https://songteksten.net/artist/lyrics/40/the-beatles.html","9","https://songteksten.net/artist/lyrics/40/the-beatles/page/9.html","Two Of Us","https://songteksten.net/lyric/40/1069/the-beatles/two-of-us.html","The Beatles - Two Of Us
[I dig a Pygmy by Charles Hawtrey and the Deaf Aids... 

Phase One in which Doris gets her oats.] 

Two of us riding nowhere 

Spending someone`s 

Hard earned pay 

Two of us Sunday driving 

Not arriving 

On our way back home 

We`re on our way home 

We`re on our way home 

We`re going home 

Two of us sending postcards 

Writing letters 

On my wall 

You and me burning matches 

Lifting latches 

On our way back home 

We`re on our way home 

We`re on our way home 

We`re going home 

You and I have memories 

Longer than the road that stretches out ahead 

Two of us wearing raincoats 

Standing so low 

In the sun 

You and me chasing paper 

Getting nowhere 

On our way back home 

We`re on our way home 

We`re on our way home 

We`re going home 

You and I have memories 

Longer than the road that stretches out ahead 

Two of us wearing raincoats 

Standing so low 

In the sun 

You and me chasing paper 

Getting nowhere 

On our way back home 

We`re on our way home 

We`re on our way home 

We`re going home 

We`re going home 

Better believe it  Songteksten.net heeft toestemming van Stichting FEMU om deze songtekst te tonen. De songteksten mogen niet anders dan voor prive-gebruik gebruikt worden, iedere andere verspreiding van de songteksten is niet toegestaan."
"1543229001-99","https://songteksten.net/artist/lyrics/40/the-beatles.html","7","https://songteksten.net/artist/lyrics/40/the-beatles/page/7.html","Run For Your Life","https://songteksten.net/lyric/40/998/the-beatles/run-for-your-life.html","The Beatles - Run For Your Life
Well I`d rather see you dead, little girl 

Than to be with another man 

You better keep your head, little girl 

Of I won`t know where I am 

You better run for your life if you can, little girl 

Hide your head in the sand little girl 

Catch you with another man 

That`s the end`a little girl 

Well I know that I`m a wicked guy 

And I was born with a jealous mind 

And I can`t spend my whole life 

Trying just to make you toe the line 

You better run for your life if you can, little girl 

Hide your head in the sand little girl 

Catch you with another man 

That`s the end`a little girl 

Let this be a sermon 

I mean everything I`ve said 

Baby, I`m determined 

And I`d rather see you dead 

You better run for your life if you can, little girl 

Hide your head in the sand little girl 

Catch you with another man 

That`s the end`a little girl 

I`d rather see you dead, little girl 

Than to be with another man 

You better keep your head, little girl 

Of I won`t know where I am 

You better run for your life if you can, little girl 

Hide your head in the sand little girl 

Catch you with another man 

That`s the end`a little girl 

Na, na, na 

Na, na, na 

Na, na, na 

Na, na, na  Songteksten.net heeft toestemming van Stichting FEMU om deze songtekst te tonen. De songteksten mogen niet anders dan voor prive-gebruik gebruikt worden, iedere andere verspreiding van de songteksten is niet toegestaan."
